game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
21700149,2017-11-07,MIL @ CLE,CLE,t,W,5,6,0.455,240,41,82,0.5,9,18,0.5,33,38,1,12,27,39,18,7,4,12,16,124,MIL,2017,Regular Season,2017-18
41700404,2018-06-08,GSW @ CLE,CLE,t,L,0,4,0,240,30,87,0.345,8,27,0.296,17,25,1,17,27,44,21,5,5,11,22,85,GSW,2017,Playoffs,2017-18
41700306,2018-05-25,BOS @ CLE,CLE,t,W,3,3,0.5,240,41,87,0.471,9,23,0.391,18,22,1,15,29,44,16,8,9,9,19,109,BOS,2017,Playoffs,2017-18
41700203,2018-05-05,TOR @ CLE,CLE,t,W,3,0,1,240,38,79,0.481,9,25,0.36,20,25,1,6,30,36,18,7,4,10,19,105,TOR,2017,Playoffs,2017-18
41700135,2018-04-25,IND @ CLE,CLE,t,W,3,2,0.6,240,31,75,0.413,10,32,0.313,26,27,1,10,27,37,16,6,3,14,21,98,IND,2017,Playoffs,2017-18
41700131,2018-04-15,IND @ CLE,CLE,t,L,0,1,0,240,30,78,0.385,8,34,0.235,12,20,1,9,37,46,21,7,4,16,23,80,IND,2017,Playoffs,2017-18
21701021,2018-03-15,CHA @ ATL,ATL,t,L,20,49,0.29,240,42,90,0.467,16,36,0.444,17,26,1,6,40,46,30,5,2,11,27,117,CHO,2017,Regular Season,2017-18
21700928,2018-03-02,GSW @ ATL,ATL,t,L,19,44,0.302,240,38,86,0.442,15,35,0.429,18,20,1,3,32,35,21,10,2,19,21,109,GSW,2017,Regular Season,2017-18
21700621,2018-01-12,BKN @ ATL,ATL,t,L,11,31,0.262,240,37,80,0.463,11,28,0.393,20,26,1,8,38,46,21,6,3,18,25,105,BRK,2017,Regular Season,2017-18
21700533,2017-12-30,POR @ ATL,ATL,t,W,10,26,0.278,240,40,89,0.449,14,30,0.467,10,15,1,13,32,45,29,12,3,13,16,104,POR,2017,Regular Season,2017-18
